contract_multiplier,de_listed_date,exchange,listed_date,margin_rate,market_tplus,maturity_date,order_book_id,round_lot,symbol,trading_hours,type,underlying_order_book_id,underlying_symbol
50,2018-02-28,SHFE,2017-03-01,0.4,0,2018-02-28,FU1803,1,燃料油1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU
5,2018-03-15,SHFE,2017-03-16,0.2,0,2018-03-15,CU1803,1,铜1803,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU
5,2018-03-15,SHFE,2017-03-16,0.2,0,2018-03-15,AL1803,1,铝1803,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL
5,2018-03-15,SHFE,2017-03-16,0.2,0,2018-03-15,ZN1803,1,锌1803,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN
5,2018-03-15,SHFE,2017-03-16,0.2,0,2018-03-15,PB1803,1,铅1803,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB
1,2018-03-15,SHFE,2017-03-16,0.2,0,2018-03-15,NI1803,1,镍1803,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,NI
10,2018-03-15,SHFE,2017-03-16,0.2,0,2018-03-15,HC1803,1,热轧卷板1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC
10,2018-03-15,SHFE,2017-03-16,0.2,0,2018-03-15,RU1803,1,天然橡胶1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU
10,2019-03-15,SHFE,2017-03-16,0.2,0,2019-03-15,BU1903,1,沥青1903,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU
1000,2018-04-16,SHFE,2017-03-16,0.2,0,2018-04-16,AU1804,1,黄金1804,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU
15,2018-03-15,SHFE,2017-03-16,0.2,0,2018-03-15,AG1803,1,白银1803,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG
10,2018-03-15,SHFE,2017-03-16,0.2,0,2018-03-15,RB1803,1,螺纹钢1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB
10,2018-03-15,SHFE,2017-03-16,0.2,0,2018-03-15,WR1803,1,线材1803,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR
1,2018-03-15,SHFE,2017-03-16,0.2,0,2018-03-15,SN1803,1,锡1803,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SN
10,2018-04-16,SHFE,2017-04-18,0.2,0,2018-04-16,WR1804,1,线材1804,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR
10,2018-04-16,SHFE,2017-04-18,0.2,0,2018-04-16,HC1804,1,热轧卷板1804,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC
5,2018-04-16,SHFE,2017-04-18,0.2,0,2018-04-16,AL1804,1,铝1804,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL
5,2018-04-16,SHFE,2017-04-18,0.2,0,2018-04-16,ZN1804,1,锌1804,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN
5,2018-04-16,SHFE,2017-04-18,0.2,0,2018-04-16,CU1804,1,铜1804,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU
5,2018-04-16,SHFE,2017-04-18,0.2,0,2018-04-16,PB1804,1,铅1804,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB
1,2018-04-16,SHFE,2017-04-18,0.2,0,2018-04-16,NI1804,1,镍1804,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,NI
1,2018-04-16,SHFE,2017-04-18,0.2,0,2018-04-16,SN1804,1,锡1804,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SN
10,2018-04-16,SHFE,2017-04-18,0.2,0,2018-04-16,RU1804,1,天然橡胶1804,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU
10,2017-10-16,SHFE,2017-04-18,0.2,0,2017-10-16,BU1710,1,沥青1710,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU
15,2018-04-16,SHFE,2017-04-18,0.2,0,2018-04-16,AG1804,1,白银1804,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG
5,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,AL88,1,铝主力连续,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL
5,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,AL99,1,铝指数连续,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL
50,0000-00-00,SHFE,0000-00-00,0.08,0,0000-00-00,FU88,1,燃料油主力连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU
50,0000-00-00,SHFE,0000-00-00,0.08,0,0000-00-00,FU99,1,燃料油指数连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU
5,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,CU88,1,铜主力连续,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU
5,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,ZN88,1,锌主力连续,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN
5,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,CU99,1,铜指数连续,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU
5,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,ZN99,1,锌指数连续,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN
5,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,PB99,1,铅指数连续,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB
5,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,PB88,1,铅主力连续,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB
10,0000-00-00,SHFE,0000-00-00,0.04,0,0000-00-00,BU88,1,石油沥青主力连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU
10,0000-00-00,SHFE,0000-00-00,0.04,0,0000-00-00,BU99,1,石油沥青指数连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU
1,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,SN88,1,锡主力连续,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SN
1,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,SN99,1,锡指数连续,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SN
1,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,NI99,1,镍指数连续,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,NI
1,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,NI88,1,镍主力连续,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,NI
10,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,RU88,1,天然橡胶主力连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU
10,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,RU99,1,天然橡胶指数连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU
1000,0000-00-00,SHFE,0000-00-00,0.04,0,0000-00-00,AU88,1,黄金主力连续,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU
1000,0000-00-00,SHFE,0000-00-00,0.04,0,0000-00-00,AU99,1,黄金指数连续,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU
15,0000-00-00,SHFE,0000-00-00,0.04,0,0000-00-00,AG88,1,白银主力连续,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG
15,0000-00-00,SHFE,0000-00-00,0.04,0,0000-00-00,AG99,1,白银指数连续,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG
10,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,RB88,1,螺纹钢主力连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB
10,0000-00-00,SHFE,0000-00-00,0.04,0,0000-00-00,HC88,1,热轧卷板主力连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC
10,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,RB99,1,螺纹钢指数连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB
10,0000-00-00,SHFE,0000-00-00,0.04,0,0000-00-00,HC99,1,热轧卷板指数连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC
10,0000-00-00,SHFE,0000-00-00,0.07,0,0000-00-00,WR88,1,线材主力连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR
10,0000-00-00,SHFE,0000-00-00,0.07,0,0000-00-00,WR99,1,线材指数连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR
50,2018-04-27,SHFE,2017-05-02,0.4,0,2018-04-27,FU1805,1,燃料油1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU
5,2018-05-15,SHFE,2017-05-16,0.2,0,2018-05-15,AL1805,1,铝1805,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL
1,2018-05-15,SHFE,2017-05-16,0.2,0,2018-05-15,SN1805,1,锡1805,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SN
10,2018-05-15,SHFE,2017-05-16,0.2,0,2018-05-15,WR1805,1,线材1805,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR
5,2018-05-15,SHFE,2017-05-16,0.2,0,2018-05-15,ZN1805,1,锌1805,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN
1000,2018-06-15,SHFE,2017-05-16,0.2,0,2018-06-15,AU1806,1,黄金1806,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU
15,2018-05-15,SHFE,2017-05-16,0.2,0,2018-05-15,AG1805,1,白银1805,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG
5,2018-05-15,SHFE,2017-05-16,0.2,0,2018-05-15,CU1805,1,铜1805,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU
1,2018-05-15,SHFE,2017-05-16,0.2,0,2018-05-15,NI1805,1,镍1805,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,NI
10,2018-05-15,SHFE,2017-05-16,0.2,0,2018-05-15,RU1805,1,天然橡胶1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU
10,2018-05-15,SHFE,2017-05-16,0.2,0,2018-05-15,RB1805,1,螺纹钢1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB
10,2017-11-15,SHFE,2017-05-16,0.2,0,2017-11-15,BU1711,1,沥青1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU
10,2018-05-15,SHFE,2017-05-16,0.2,0,2018-05-15,HC1805,1,热轧卷板1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC
5,2018-05-15,SHFE,2017-05-16,0.2,0,2018-05-15,PB1805,1,铅1805,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB
50,2018-05-31,SHFE,2017-06-01,0.4,0,2018-05-31,FU1806,1,燃料油1806,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU
10,2018-06-15,SHFE,2017-06-16,0.2,0,2018-06-15,RB1806,1,螺纹钢1806,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB
10,2018-06-15,SHFE,2017-06-16,0.2,0,2018-06-15,RU1806,1,天然橡胶1806,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU
1,2018-06-15,SHFE,2017-06-16,0.2,0,2018-06-15,SN1806,1,锡1806,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SN
10,2018-06-15,SHFE,2017-06-16,0.2,0,2018-06-15,WR1806,1,线材1806,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR
5,2018-06-15,SHFE,2017-06-16,0.2,0,2018-06-15,ZN1806,1,锌1806,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN
1,2018-06-15,SHFE,2017-06-16,0.2,0,2018-06-15,NI1806,1,镍1806,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,NI
1000,2017-09-15,SHFE,2017-06-16,0.2,0,2017-09-15,AU1709,1,黄金1709,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU
5,2018-06-15,SHFE,2017-06-16,0.2,0,2018-06-15,AL1806,1,铝1806,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL
15,2018-06-15,SHFE,2017-06-16,0.2,0,2018-06-15,AG1806,1,白银1806,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG
5,2018-06-15,SHFE,2017-06-16,0.2,0,2018-06-15,CU1806,1,铜1806,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU
10,2018-06-15,SHFE,2017-06-16,0.2,0,2018-06-15,HC1806,1,热轧卷板1806,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC
10,2019-06-17,SHFE,2017-06-16,0.09,0,2019-06-17,BU1906,1,沥青1906,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU
5,2018-06-15,SHFE,2017-06-16,0.2,0,2018-06-15,PB1806,1,铅1806,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB
5,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,AL888,1,铝主力连续价差平滑,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL
50,0000-00-00,SHFE,0000-00-00,0.08,0,0000-00-00,FU888,1,燃料油主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU
5,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,ZN888,1,锌主力连续价差平滑,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN
5,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,CU888,1,铜主力连续价差平滑,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU
5,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,PB888,1,铅主力连续价差平滑,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB
10,0000-00-00,SHFE,0000-00-00,0.04,0,0000-00-00,BU888,1,石油沥青主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU
1,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,SN888,1,锡主力连续价差平滑,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SN
1,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,NI888,1,镍主力连续价差平滑,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,NI
10,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,RU888,1,天然橡胶主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU
1000,0000-00-00,SHFE,0000-00-00,0.04,0,0000-00-00,AU888,1,黄金主力连续价差平滑,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU
15,0000-00-00,SHFE,0000-00-00,0.04,0,0000-00-00,AG888,1,白银主力连续价差平滑,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG
10,0000-00-00,SHFE,0000-00-00,0.04,0,0000-00-00,HC888,1,热轧卷板主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC
10,0000-00-00,SHFE,0000-00-00,0.05,0,0000-00-00,RB888,1,螺纹钢主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB
10,0000-00-00,SHFE,0000-00-00,0.07,0,0000-00-00,WR888,1,线材主力连续价差平滑,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR
50,2018-06-28,SHFE,2017-07-01,0.4,0,2018-06-28,FU1807,1,燃料油1807,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU
1,2018-07-16,SHFE,2017-07-18,0.2,0,2018-07-16,NI1807,1,镍1807,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,NI
5,2018-07-16,SHFE,2017-07-18,0.2,0,2018-07-16,CU1807,1,铜1807,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU
10,2018-07-16,SHFE,2017-07-18,0.2,0,2018-07-16,HC1807,1,热轧卷板1807,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC
10,2018-07-16,SHFE,2017-07-18,0.2,0,2018-07-16,WR1807,1,线材1807,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR
5,2018-07-16,SHFE,2017-07-18,0.2,0,2018-07-16,ZN1807,1,锌1807,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN
5,2018-07-16,SHFE,2017-07-18,0.2,0,2018-07-16,PB1807,1,铅1807,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB
5,2018-07-16,SHFE,2017-07-18,0.2,0,2018-07-16,AL1807,1,铝1807,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL
1,2018-07-16,SHFE,2017-07-18,0.2,0,2018-07-16,SN1807,1,锡1807,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SN
10,2018-07-16,SHFE,2017-07-18,0.2,0,2018-07-16,RB1807,1,螺纹钢1807,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB
1000,2018-08-15,SHFE,2017-07-18,0.2,0,2018-08-15,AU1808,1,黄金1808,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU
10,2018-07-16,SHFE,2017-07-18,0.2,0,2018-07-16,RU1807,1,天然橡胶1807,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU
15,2018-07-16,SHFE,2017-07-18,0.2,0,2018-07-16,AG1807,1,白银1807,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG
50,2018-06-28,SHFE,2017-08-01,0.4,0,2018-06-28,FU1808,1,燃料油1808,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU
10,2018-01-15,SHFE,2017-07-18,0.2,0,2018-01-15,BU1801,1,沥青1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU
15,2018-08-15,SHFE,2017-08-16,0.2,0,2018-08-15,AG1808,1,白银1808,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG
10,2018-02-09,SHFE,2017-08-16,0.2,0,2018-02-09,BU1802,1,沥青1802,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU
5,2018-08-15,SHFE,2017-08-16,0.2,0,2018-08-15,CU1808,1,铜1808,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU
10,2018-08-15,SHFE,2017-08-16,0.2,0,2018-08-15,HC1808,1,热轧卷板1808,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC
1,2018-08-15,SHFE,2017-08-16,0.2,0,2018-08-15,NI1808,1,镍1808,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,NI
1,2018-08-15,SHFE,2017-08-16,0.2,0,2018-08-15,SN1808,1,锡1808,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SN
10,2018-08-15,SHFE,2017-08-16,0.2,0,2018-08-15,RU1808,1,天然橡胶1808,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU
5,2018-08-15,SHFE,2017-08-16,0.2,0,2018-08-15,AL1808,1,铝1808,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL
5,2018-08-15,SHFE,2017-08-16,0.2,0,2018-08-15,PB1808,1,铅1808,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB
10,2018-08-15,SHFE,2017-08-16,0.2,0,2018-08-15,WR1808,1,线材1808,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR
10,2018-08-15,SHFE,2017-08-16,0.2,0,2018-08-15,RB1808,1,螺纹钢1808,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB
5,2018-08-15,SHFE,2017-08-16,0.2,0,2018-08-15,ZN1808,1,锌1808,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN
1000,2017-11-15,SHFE,2017-08-16,0.2,0,2017-11-15,AU1711,1,黄金1711,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU
50,2018-06-28,SHFE,2017-09-01,0.4,0,2018-06-28,FU1809,1,燃料油1809,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU
5,2018-09-17,SHFE,2017-09-18,0.2,0,2018-09-17,CU1809,1,铜1809,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU
5,2018-09-17,SHFE,2017-09-18,0.2,0,2018-09-17,AL1809,1,铝1809,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL
10,2018-09-17,SHFE,2017-09-18,0.2,0,2018-09-17,HC1809,1,热轧卷板1809,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC
1,2018-09-17,SHFE,2017-09-18,0.2,0,2018-09-17,NI1809,1,镍1809,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,NI
5,2018-09-17,SHFE,2017-09-18,0.2,0,2018-09-17,ZN1809,1,锌1809,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN
5,2018-09-17,SHFE,2017-09-18,0.2,0,2018-09-17,PB1809,1,铅1809,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB
10,2018-08-31,SHFE,2017-09-18,0.2,0,2018-08-31,WR1809,1,线材1809,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR
10,2019-09-16,SHFE,2017-09-18,0.09,0,2019-09-16,BU1909,1,沥青1909,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU
10,2018-09-17,SHFE,2017-09-18,0.2,0,2018-09-17,RB1809,1,螺纹钢1809,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB
10,2018-09-17,SHFE,2017-09-18,0.2,0,2018-09-17,RU1809,1,天然橡胶1809,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU
1,2018-09-17,SHFE,2017-09-18,0.2,0,2018-09-17,SN1809,1,锡1809,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SN
50,2018-06-28,SHFE,2017-10-01,0.4,0,2018-06-28,FU1810,1,燃料油1810,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU
15,2018-09-17,SHFE,2017-09-18,0.2,0,2018-09-17,AG1809,1,白银1809,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG
1000,2018-10-15,SHFE,2017-09-18,0.2,0,2018-10-15,AU1810,1,黄金1810,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU
10,2018-10-15,SHFE,2017-10-17,0.2,0,2018-10-15,HC1810,1,热轧卷板1810,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC
5,2018-10-15,SHFE,2017-10-17,0.2,0,2018-10-15,PB1810,1,铅1810,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB
10,2018-10-15,SHFE,2017-10-17,0.2,0,2018-10-15,RB1810,1,螺纹钢1810,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB
1,2018-10-15,SHFE,2017-10-17,0.2,0,2018-10-15,SN1810,1,锡1810,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SN
5,2018-10-15,SHFE,2017-10-17,0.2,0,2018-10-15,ZN1810,1,锌1810,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN
1000,2018-01-15,SHFE,2017-10-17,0.2,0,2018-01-15,AU1801,1,黄金1801,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU
10,2018-10-15,SHFE,2017-10-17,0.2,0,2018-10-15,RU1810,1,天然橡胶1810,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU
5,2018-10-15,SHFE,2017-10-17,0.2,0,2018-10-15,AL1810,1,铝1810,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL
15,2018-10-15,SHFE,2017-10-17,0.2,0,2018-10-15,AG1810,1,白银1810,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG
5,2018-10-15,SHFE,2017-10-17,0.2,0,2018-10-15,CU1810,1,铜1810,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU
1,2018-10-15,SHFE,2017-10-17,0.2,0,2018-10-15,NI1810,1,镍1810,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,NI
10,2018-08-31,SHFE,2017-10-17,0.2,0,2018-08-31,WR1810,1,线材1810,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR
10,2018-04-16,SHFE,2017-10-17,0.2,0,2018-04-16,BU1804,1,沥青1804,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU
50,2018-06-28,SHFE,2017-11-01,0.4,0,2018-06-28,FU1811,1,燃料油1811,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU
10,2018-08-31,SHFE,2017-11-16,0.2,0,2018-08-31,WR1811,1,线材1811,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR
5,2018-11-15,SHFE,2017-11-16,0.15,0,2018-11-15,PB1811,1,铅1811,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB
1,2018-11-15,SHFE,2017-11-16,0.15,0,2018-11-15,SN1811,1,锡1811,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SN
1000,2018-12-17,SHFE,2017-11-16,0.2,0,2018-12-17,AU1812,1,黄金1812,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU
1,2018-11-15,SHFE,2017-11-16,0.15,0,2018-11-15,NI1811,1,镍1811,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,NI
